line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
4674,T000073,P02985,PR029,6,2280.02
4675,T003382,P01830,PR045,4,188.68
4676,T001366,P00173,PR004,7,2032.03
4677,T004918,P01850,PR031,6,2935.34
4678,T003344,P00948,PR002,9,678.1
4679,T003197,P01981,PR038,4,54.03
4680,T004558,P01855,PR040,6,2094.11
4681,T004083,P00045,PR025,3,1051.05
4682,T002131,P02172,,1,357.59
4683,T003771,P02402,PR030,6,712.39
4684,T002684,P02132,PR003,4,1331.38
4685,T001095,P00844,PR032,9,166.52
4686,T002513,P02391,PR038,9,1617.84
4687,T001760,P02107,PR009,2,967.93
4688,T002335,P01809,PR045,4,572.81
4689,T002619,P02033,PR050,1,331.53
4690,T002838,P00545,,2,338.28
4691,T003818,P00578,PR042,7,1710.87
4692,T001744,P01698,PR013,4,175.64
4693,T000407,P00958,PR002,3,460.95
4694,T002712,P01331,PR006,9,1317.18
4695,T001227,P00114,PR018,3,1179.89
4696,T002350,P00891,PR045,3,1405.38
4697,T000738,P00043,,7,1107.28
4698,T002286,P02339,,5,517.18
4699,T001215,P02729,PR002,2,623.05
4700,T004517,P00248,PR040,6,2810.7
4701,T001262,P00988,PR017,2,351.76
4702,T002652,P01689,,8,3034.1
4703,T002078,P02596,PR032,7,535.91
4704,T000713,P00941,,6,1249.7
4705,T003684,P01347,PR036,4,1941.87
4706,T002383,P01595,PR016,10,4189.18
4707,T003098,P02887,PR007,4,1885.11
4708,T004720,P02816,PR035,1,176.9
4709,T002381,P00617,PR027,8,2361.32
4710,T002959,P00754,PR020,1,101.59
4711,T001316,P00640,,8,2382.39
4712,T004157,P00195,PR037,1,294.28
4713,T001780,P02964,PR040,10,3689.51
4714,T002454,P02925,PR035,7,1545.15
4715,T000552,P02150,PR041,4,1659.43
4716,T002130,P02998,PR032,3,1258.73
4717,T003754,P02274,PR019,4,1715.58
4718,T000407,P02171,PR003,5,1781.11
4719,T003468,P00097,PR019,7,3404.32
4720,T000253,P02902,PR041,10,3472.33
4721,T001672,P01516,PR006,1,172.83
4722,T002081,P02545,,4,754.02
4723,T002506,P02912,PR020,9,3117.69
4724,T002808,P00245,PR001,7,1476.5
4725,T001369,P00561,,10,4656.6
4726,T000142,P01957,PR024,3,55.6
4727,T002928,P00268,PR006,3,473.44
4728,T002885,P00421,PR005,1,394.04
4729,T001193,P01890,PR026,2,784.73
4730,T002114,P01181,PR031,9,1692.48
4731,T004099,P00245,PR044,8,1750.55
4732,T002336,P02134,PR045,4,1762.17
4733,T002530,P01391,PR022,6,2301.55
4734,T003939,P00287,PR027,4,53.63
4735,T003026,P01713,PR017,5,1998.01
4736,T003692,P02830,PR045,2,342.61
4737,T001706,P02559,PR046,5,546.01
4738,T000036,P02308,PR044,5,611.09
4739,T000457,P01477,PR034,5,457.99
4740,T000131,P00053,PR050,3,1068.8
4741,T001585,P02153,PR008,1,167.28
4742,T004664,P01355,PR041,8,223.87
4743,T001805,P02022,PR050,3,584.39
4744,T004833,P02566,,10,4357.41
4745,T004324,P02831,PR002,7,84.77
4746,T000335,P02311,PR020,9,3730.17
4747,T000475,P01011,PR004,9,357.03
4748,T002678,P01573,,2,740.29
4749,T000316,P00374,PR020,2,315.19
4750,T002654,P01360,PR032,2,744.23
4751,T001059,P01218,PR014,3,34.65
4752,T002613,P00558,PR006,10,1044.67
4753,T004731,P00468,PR014,10,656.34
4754,T001497,P00815,PR029,2,736.63
4755,T001676,P02689,PR045,6,1164.11
4756,T000999,P01881,PR023,9,3995.6
4757,T002935,P00144,PR014,6,2207.88
4758,T001824,P02736,PR009,8,2926.76
4759,T003321,P01160,,8,195.37
4760,T002304,P02846,PR033,10,3996.87
4761,T000127,P00399,,2,668.42
4762,T002628,P02295,PR039,9,1459.89
4763,T000832,P02749,,10,2625.93
4764,T002554,P02513,PR015,6,2293.86
4765,T003277,P00458,PR050,7,1949.8
4766,T000201,P00604,PR046,7,3317.53
4767,T004929,P01640,PR019,6,2692.53
4768,T003204,P02871,PR026,10,1093.27
4769,T000960,P00489,PR020,1,301.18
4770,T004043,P02397,PR046,4,231.94
4771,T004880,P01344,PR006,6,151.5
4772,T004360,P01682,,4,1728.19
4773,T001555,P01503,PR045,5,1148.55
4774,T003028,P02997,PR023,8,3221.27
4775,T004810,P02192,PR047,10,3420.35
4776,T002664,P00721,PR023,1,369.79
4777,T000197,P02043,PR041,7,413.23
4778,T004604,P02705,PR017,10,4904.24
4779,T004367,P00625,PR036,3,769.73
4780,T003214,P01909,PR003,6,1284.22
4781,T003381,P02945,PR035,10,3889.74
4782,T002992,P01723,PR050,2,416.71
4783,T003725,P02770,PR049,7,3209.29
4784,T001931,P01202,PR028,9,2079.58
4785,T001660,P01469,PR018,8,979.82
4786,T002236,P00157,PR010,1,408.8
4787,T001600,P01623,PR048,2,33.31
4788,T000640,P00211,PR041,7,2165.17
4789,T004141,P00414,PR048,8,3983.21
4790,T000830,P01004,PR037,9,3963.94
4791,T000628,P02899,PR025,2,54.96
4792,T004328,P01691,PR010,10,2592.19
4793,T002088,P00951,PR003,6,1824.61
4794,T002075,P01687,PR050,9,3265.31
4795,T000305,P01751,,10,2780.79
4796,T000671,P01266,PR050,8,3551.95
4797,T003220,P02118,PR040,2,978.06
4798,T003164,P00504,PR029,6,1345.84
4799,T002349,P02751,,1,50.03
4800,T002605,P00492,PR014,3,606.73
4801,T003973,P00737,PR047,6,2992.47
4802,T001125,P01484,PR011,7,2352.2
4803,T003146,P02658,PR015,3,361.12
4804,T001463,P01065,,8,1969.58
4805,T002410,P00587,PR016,3,413.47
4806,T000452,P00654,PR045,8,3891.51
4807,T000937,P02675,PR010,9,4062.05
4808,T000725,P02428,PR047,6,1766.24
4809,T004081,P01548,PR004,6,607.42
4810,T003438,P00663,,6,445.38
4811,T004841,P01322,PR011,3,1386.05
4812,T003249,P00806,PR008,3,889.3
4813,T002323,P01114,PR002,4,207.6
4814,T001510,P01798,,3,214.77
4815,T000119,P01025,PR028,8,2983.53
4816,T002809,P01998,PR023,7,685.97
4817,T002470,P02419,,10,3580.46
4818,T004635,P01312,PR026,7,1842.95
4819,T003810,P01410,PR033,8,2892.89
4820,T002770,P02863,PR013,4,259.96
4821,T002683,P01940,PR024,9,2733.08
4822,T003378,P00403,PR017,3,94.15
4823,T003335,P02719,PR040,6,182.18
4824,T002575,P01278,,4,1036.83
4825,T003294,P02206,PR030,5,1667.2
4826,T002368,P02958,PR039,5,1494.38
4827,T003165,P00936,PR008,4,252.74
4828,T002089,P00492,,5,612.82
4829,T001350,P01992,PR009,6,1705.96
4830,T003737,P01409,PR024,2,938.45
4831,T001473,P02476,PR008,2,643.96
4832,T000145,P02865,PR035,3,1115.34
4833,T001676,P02316,,1,452.82
4834,T004516,P00913,PR026,3,180.77
4835,T001748,P00673,PR047,10,2563.73
4836,T002626,P01378,PR023,7,1664.23
4837,T004547,P00369,PR010,9,2416.35
4838,T001726,P00435,,1,422.47
4839,T002237,P01280,PR021,10,2489.42
4840,T002513,P01433,PR013,8,288.27
4841,T002881,P02661,,10,2822.8
4842,T000242,P01479,PR040,7,2116.51
4843,T000110,P02132,PR022,9,1287.47
4844,T002392,P02857,PR042,7,1881.87
4845,T003804,P00168,,10,3130.16
4846,T004316,P02009,PR003,2,247.8
4847,T004738,P02082,PR010,1,12.32
4848,T001750,P01828,PR004,3,189
4849,T000272,P01586,,7,2044.61
4850,T002428,P00723,PR015,9,3445.63
4851,T003365,P02334,PR007,7,116.01
4852,T004896,P00526,PR040,10,422.39
4853,T002730,P01790,,9,2468.99
4854,T003994,P00929,,8,1617.4
4855,T004657,P00290,PR050,2,238.59
4856,T002417,P00565,PR010,1,414.3
4857,T000113,P02540,PR048,4,191.48
4858,T001781,P01270,PR040,3,994.09
4859,T003696,P01487,PR018,4,483.61
4860,T001630,P02730,PR024,10,2293.21
4861,T004911,P02711,PR029,10,3567.7
4862,T001496,P02224,PR028,8,2639.52
4863,T004060,P01212,PR009,6,2984.88
4864,T003518,P00971,,5,637.36
4865,T004900,P01213,PR024,1,357.96
4866,T003370,P00831,PR043,10,2042.38
4867,T002566,P00004,PR039,5,1982.22
4868,T001658,P02475,PR033,10,144.83
4869,T004049,P01509,PR039,6,97.97
4870,T000696,P02528,PR027,2,190.42
4871,T002722,P02741,PR041,2,653.94
4872,T002747,P00460,PR046,9,350.82
4873,T001284,P01322,PR023,5,2188.26
4874,T004571,P02439,PR026,1,278.38
4875,T002222,P01553,,4,303.89
4876,T000450,P00443,PR006,8,3686.86
4877,T002395,P00293,PR007,5,1799.37
4878,T000513,P02728,PR003,5,648.86
4879,T001067,P00504,PR016,2,643.96
4880,T004507,P02107,PR046,9,634.46
4881,T000276,P01955,PR024,8,2925.53
4882,T001615,P00912,PR034,8,1106.98
4883,T002163,P02544,PR038,4,554.38
4884,T004278,P00029,,8,2498.37
4885,T000006,P00014,,5,1266.86
4886,T001422,P01860,PR030,7,2074.6
4887,T000716,P02062,PR001,7,1800.25
4888,T004609,P00822,,5,1417.7
4889,T002548,P01447,,4,988.51
4890,T004536,P02062,PR015,8,515.2
4891,T004736,P00135,PR030,3,597.44
4892,T001132,P01942,PR048,10,3589.95
4893,T000340,P02602,PR042,3,1405.33
4894,T002765,P00697,PR013,1,107.44
4895,T004392,P00104,PR036,8,2302.94
4896,T004407,P01779,PR018,10,452.11
4897,T002765,P02645,PR025,1,436.62
4898,T001613,P02403,PR017,4,1745.99
4899,T001089,P01849,PR039,2,801.04
4900,T001779,P00475,PR016,1,140.52
4901,T003347,P00475,PR035,9,4260.62
4902,T002712,P02562,PR047,7,2366.57
4903,T001331,P02873,PR041,4,1586.93
4904,T004388,P01720,PR045,1,75.98
4905,T004231,P00621,PR025,5,2158.91
4906,T003754,P00541,PR038,10,4975.58
4907,T002954,P00294,PR044,1,346.91
4908,T003865,P01201,,5,2203.83
4909,T002557,P02659,PR028,2,265.51
4910,T004490,P00941,PR016,4,182.97
4911,T002766,P01553,PR035,10,4892.12
4912,T000390,P02915,PR028,7,390.09
4913,T001183,P00077,PR030,6,869.42
4914,T002153,P02013,PR004,3,1069.65
4915,T002883,P00799,PR046,3,1425.76
4916,T000120,P02984,PR034,6,619.92
4917,T001688,P02831,PR032,6,1494.78
4918,T002299,P01778,PR034,2,824.57
4919,T002194,P00674,PR050,5,483.1
4920,T003705,P01150,PR008,8,3682.6
4921,T000935,P01395,,6,2201.88
4922,T003706,P02156,PR009,3,320.7
4923,T003126,P00556,PR006,2,925.4
4924,T000974,P02707,PR022,2,329.37
4925,T000367,P00642,PR012,6,367.85
4926,T004334,P02860,PR007,6,1240.78
4927,T001017,P01042,PR017,4,1100.6
4928,T001850,P00798,PR024,5,2420.05
4929,T000360,P00264,PR025,9,2406.82
4930,T001364,P02912,PR025,6,2932.46
4931,T004878,P01803,PR011,9,3236.91
4932,T001896,P00985,PR043,10,1879.05
4933,T004144,P00150,PR006,5,2088.31
4934,T000949,P02329,PR022,6,2181.7
4935,T003738,P01784,PR036,5,730.15
4936,T003270,P01417,PR008,4,1372.36
4937,T003078,P02675,PR037,10,3880.42
4938,T000693,P02900,PR032,4,1955.01
4939,T001515,P02727,PR029,3,1084.63
4940,T001339,P00872,,2,977.37
4941,T004549,P00020,,6,302.14
4942,T003874,P02150,PR030,7,2299.03
4943,T000586,P02553,PR006,3,1184.97
4944,T000406,P01308,PR049,9,412.93
4945,T004362,P02542,PR037,4,1162.45
4946,T004553,P01097,PR043,8,1399.26
4947,T001366,P02176,PR043,2,966.58
4948,T002948,P00554,PR023,3,701.68
4949,T002914,P01043,PR029,3,437.72
4950,T004124,P00124,PR023,4,1191.92
4951,T000219,P01255,PR028,8,3966.51
4952,T002029,P01298,PR048,1,237.57
4953,T001659,P02903,PR045,8,3332.36
4954,T004927,P00496,PR042,5,701.37
4955,T002299,P02715,PR048,7,2121.89
4956,T002718,P01747,PR044,9,3636.25
4957,T003024,P01939,,6,2178.73
4958,T003320,P01819,PR040,2,496.63
4959,T002910,P00732,,4,1602.76
4960,T004561,P02611,,6,2234.48
4961,T001225,P02416,,6,623.19
4962,T002886,P02345,PR045,7,2681.95
4963,T003682,P02440,PR022,1,270.76
4964,T003360,P00864,PR032,10,1258.83
4965,T002782,P00950,PR005,2,498.89
4966,T002362,P00107,,10,1304.55
4967,T004255,P01421,PR003,8,2487.6
4968,T000805,P01388,PR033,2,430.02
4969,T004809,P00059,PR036,2,178.16
4970,T002551,P01966,PR038,5,2370.95
4971,T000470,P01436,PR017,3,63.51
4972,T003282,P02335,,1,403.31
4973,T001343,P01651,PR040,1,59.44
4974,T000769,P00092,PR019,3,1346.29
4975,T001448,P00308,PR009,9,2545.15
4976,T000957,P02354,PR040,6,2841.89
4977,T003611,P02646,,8,1235.93
4978,T001227,P01723,PR025,3,416.29
4979,T000021,P01617,PR010,10,2883.39
4980,T002906,P01742,PR031,3,1124.31
4981,T001821,P02034,PR015,4,405.03
4982,T000284,P00933,PR050,4,1027.9
4983,T004309,P00190,PR017,9,1245.62
4984,T002126,P02488,PR036,6,1784.46
4985,T001023,P01358,PR032,8,2838.14
4986,T002266,P02848,PR001,8,732.09
4987,T002586,P02023,PR046,7,3032.93
4988,T004863,P02329,PR002,8,645.99
4989,T002325,P02553,PR049,8,826.06
4990,T003611,P01236,PR038,4,923.99
4991,T003094,P00720,PR014,6,1755.05
4992,T001477,P00463,,7,368.73
4993,T001841,P01067,PR033,6,521.07
4994,T000556,P02386,PR049,1,270.89
4995,T003932,P00654,PR033,6,704.78
4996,T003977,P00593,PR045,1,413.5
4997,T000135,P02549,PR007,3,1221.17
4998,T001789,P01839,PR009,6,1570.26
4999,T001707,P00463,PR033,9,2205.57
5000,T001811,P00538,PR036,6,2781.91
